"","name","n_nbinom","q_nbinom","pvalue_nbinom","n_binomlog","q_binomlog","p_binomlog","pvalue_binomlog","p1_doublenbinom","size1_doublenbinom","p2_doublenbinom","size2_doublenbinom","pvalue_doublenbinom","freq","class"
"result.759","finding",1.34890212759019,0.745461810087944,0.616243574952315,474,0.234385481033489,0.000843780970024255,0.541271026764404,0.745886993621951,0.377356106327908,0.745418220354546,0.972851546579378,0.616370851663444,47,"all"
"result.760","friend",0.337461333427459,0.422720269472174,0.555743367624677,255,0.612950600907801,0.00112722252357686,0.401048749683918,0.76757918738402,0.644800202225746,0.257012595404648,0.091800844867601,0.836363421760697,47,"all"
"result.761","idea",0.602907539881488,0.566927677337024,0.485892264323396,412,0.462222283143584,0.000822543779288793,0.391175592305629,0.932077916741972,2.6209084206738,0.380121020062707,0.165625271062462,0.828226509393836,47,"all"
"result.762","places",1.06703008447305,0.698322865578135,0.678147012565996,652,0.25839350256138,0.000598583256734659,0.51436848678804,0.999999748881926,0.809808834087998,0.69916876186867,1.07175904875125,0.67504078443738,47,"all"
"result.763","sad",0.526140520411544,0.533243203359191,0.0993792093984105,1,0.68415470001813,0.288263034490959,0.0482622140386285,0.897015049018165,2.73478526968223,0.149611119789216,0.0262661273214386,0.671702036189663,47,"nbinom+doublenbinom"
"result.764","seemingly",250.670978053624,0.998168449945482,0.433723622876661,2,0.0614981521737932,0.221267066101308,0.679699361637984,0.985766958954172,29.6441699750621,0.975725386466855,1.29192839994929,0.39317892055879,47,"all"
"result.765","sent",0.975643978657638,0.679099416325295,0.950028004438519,453,0.302578937902459,0.000848325814434301,0.905067963437656,0.99999978331275,0.671004700836928,0.679260032113985,0.975908654497562,0.951535838104405,47,"all"
"result.766","somehow",1.39927216591958,0.752266620476406,0.462574802950828,830,0.258316232261473,0.00047808050206915,0.430970456322673,0.967181128985454,5.73994295568243,0.613707085339478,0.415250978094037,0.555786862124928,47,"all"
"result.767","suggested",2.47020191932184,0.842763122891678,0.346094997430212,253,0.181601473269036,0.00165440452896187,0.289395671201364,0.835940927033136,2.28095522589057,0.944976302114118,0.224522624063936,0.337167560111642,47,"all"
"result.768","sunday",0.261907609625076,0.362328141534433,0.721920134678558,234,0.67233764525102,0.00112460744692086,0.543607891693531,0.936359656836973,1.01987643977224,0.299007121010624,0.167036735286247,0.944033674728302,47,"all"
"result.769","titus",0.0407273438410349,0.0812881791101991,0.976223028319024,488,0.942507379328591,0.000567446797458468,0.000363045897873504,0.883401845762527,0.14600642866287,0.0659696763531677,0.0313540558869093,0.996218887104403,47,"nbinom+doublenbinom"
"result.770","used",0.768867631371287,0.625286384356794,0.86069549302451,846,0.376399380356783,0.000426388140964161,0.854835639431239,0.951007408245749,1.21860787672468,0.584165893193263,0.559166388672536,0.93305534218685,47,"all"
"result.771","arrived",1.07489937746783,0.70449272868912,0.23068053156288,1,0.503233675660789,0.320458377974353,0.376872109613294,0.799627493054417,1.31436876565922,0.350332762112418,0.0697685263667008,0.21862708882083,46,"all"
"result.772","commented",0.783527878352885,0.634746684008019,0.421087837577874,189,0.317122485131618,0.00191246808638106,0.280993530202739,0.999999974458316,1.00685166920314,0.6491746808542,0.832768205279084,0.379303564650303,46,"all"
"result.773","fine",1.55888603758496,0.775632315120051,0.764990280333644,154,0.19845388115629,0.00260630706334748,0.653012566588671,0.775668695950289,0.861927489416033,0.775852289006257,0.6981475593645,0.764554222953993,46,"all"
"result.774","fonda",0.154649362276776,0.255292800951205,0.0501793356184499,220,0.679082071193017,0.000979963686426608,0.0191962838141596,0.99999998419453,0.967292577385982,0.255490548247312,0.154689291190666,0.0499917274535041,46,"nbinom"
"result.775","frightened",0.916212252964732,0.682538411797114,0.941721504813989,1,0.538838287069835,0.295114875896777,0.959618303260409,0.927081025859998,1.94813550251274,0.456328654934948,0.249751615203817,0.786786879382562,46,"all"
"result.776","gazed",0.474957455635406,0.5128972934075,0.796089860670145,302,0.536881328721638,0.00103487069048606,0.585469601291331,0.94418925025421,2.97162062844602,0.352285672268476,0.14958962665623,0.668659272906727,46,"all"
"result.777","leaving",0.705675226395089,0.61008463138809,0.933396542320104,751,0.372290246920367,0.000467260720070913,0.965677509402405,0.999913382675578,1.25330357236095,0.609608821025594,0.703912135017436,0.932555254403111,46,"all"
"result.778","opened",0.783527878352885,0.634746684008019,0.421087837577874,189,0.317122485131618,0.00191246808638106,0.280993530202739,0.999999974458316,1.00685166920314,0.6491746808542,0.832768205279084,0.379303564650303,46,"all"
"result.779","table",0.255129396387694,0.361259062928253,0.385171228265363,326,0.57135112522252,0.000815685132007884,0.281184304026247,0.999999931036479,0.878219779052603,0.361028804683613,0.254757881994966,0.385893086092229,46,"all"
"result.780","easily",2.33511120761022,0.841149410302757,0.793790325059305,295,0.154362571084255,0.0013723883844891,0.814612081254939,0.840970022019784,1.27587231856328,0.840781517744814,1.05601906323922,0.792128352500053,45,"all"
"result.781","happened",1.36785402180681,0.75608346263015,0.584562455926098,1,0.458974921982049,0.322281230391535,0.888268946917464,0.942907360588825,5.59900624339038,0.338504422611242,0.0527179255015236,0.919761170035954,45,"all"
"result.782","july",0.134738285397115,0.233815756921483,0.779255113142675,78,0.702714560030707,0.00253874601484452,0.497207298337738,0.999999810547721,0.544700256867914,0.233975735608061,0.134761264721049,0.778451364085333,45,"all"
"result.783","low",6.25368808901347,0.934088945749428,0.166846091019001,194,0.0476046271496404,0.00221673301232597,0.135427331076566,0.999904943469563,2.9649515492405e-06,0.902455067013106,4.07344321209674,0.22110982210278,45,"all"
"result.784","past",1.6308426707668,0.786964324824613,0.994808309357548,905,0.212859916705696,0.000431270680191765,0.99426309858035,0.80390111579666,0.970870025815807,0.767790643404503,0.675763610682711,0.994953045871585,45,"all"
"result.785","pleased",1.02261546317224,0.698646069977732,0.818424442855213,667,0.264422226034817,0.000557020803206865,0.664748619068978,0.999999815065676,0.690251631593472,0.6982386304932,1.02116531830326,0.820159753400815,45,"all"
"result.786","quick",1.86167200487817,0.808470093685823,0.668155961479349,458,0.239750148506994,0.000850044394371306,0.493360351021344,0.912695977888144,3.90577241260994,0.228454326418846,0.0198046126043029,0.759066301787082,45,"all"
"result.787","shall",0.14842386242092,0.251907904476958,0.742805578962865,598,0.756994411787571,0.000341785369356298,0.699028745794379,0.945912085192563,0.674402997784782,0.213727305380683,0.1094895305904,0.942709960238708,45,"all"
"result.788","smiled",0.385119775091787,0.465919289922944,0.884876983543585,84,0.528215745889871,0.00351177744903816,0.915500866492357,0.986235930984067,1.61386947690269,0.445509691130725,0.336379789036262,0.954215654136513,45,"all"
"result.789","soul",0.331380820037083,0.428698991641315,0.872870758587318,253,0.564059092687739,0.00111138259819401,0.907941032052704,0.982275208764465,1.48740481039763,0.40430895894711,0.281148759021623,0.975181306754711,45,"all"
"result.790","speak",0.601068021865242,0.576702377577396,0.21196570382007,275,0.349870160257495,0.0012425561499176,0.0984678950867588,0.999999968853781,1.22585919851352,0.576456188832322,0.600331090123876,0.212311460668754,45,"all"
"result.791","strength",0.597382801493371,0.57517986031543,0.917779253487148,389,0.495519602262164,0.000830223330959499,0.616664221377593,0.844265527605984,1.79949789756704,0.189349870502247,0.0254844383098466,0.392012333396018,45,"all"
"result.792","tst",0.0244197746390491,0.0523461061627327,0.972293655064873,95,0.901592751585963,0.000766704113827255,0.948143324115944,0.995066553880207,1.0086203521853e-06,0.0524890705866319,0.02442957775534,0.973398595047554,45,"all"
"result.793","whiggam",0.0351285654089547,0.0737348525576243,0.979628612417832,99,0.920682117565712,0.000923429817435455,0.976279463924791,0.906819231160432,0.322564997750064,0.0454142553919134,0.0191929021864128,0.961395461315291,45,"all"
"result.794","worry",0.640452912840628,0.592211217868158,0.987020990730472,664,0.385049302114947,0.00050972547739772,0.892804100129795,0.999998618895615,1.19881900982515,0.591485575003369,0.639018127545527,0.98598233089139,45,"all"
"result.795","across",0.759411752280258,0.637640978422012,0.490338083350821,572,0.397701235625825,0.000590490512700195,0.379112594681507,0.9709248666379,7.17081213105897,0.404970344360278,0.148642030326557,0.852465001928274,44,"all"
"result.796","asking",0.589189436409856,0.577382401726573,0.914897331638382,560,0.380741418462718,0.000586385186556657,0.733448259091261,0.999999233909355,1.22027145947373,0.576996974753766,0.588326863934117,0.916681995254173,44,"all"
"result.797","below",1.98582463691386,0.821590324860533,0.265209518139061,371,0.138445360315742,0.0010719585504175,0.182182540210004,0.821221272300286,0.603129273524629,0.821011354646381,1.37604625501715,0.266440476705561,44,"all"
"result.798","cranstons",0.172382358328567,0.285668020713034,0.421787288837009,402,0.726822057461588,0.000527279685254741,0.374171092649109,0.939013420230087,0.966275469942961,0.216819775854368,0.101994886572746,0.809135466575393,44,"all"
"result.799","entered",0.431709161290594,0.500250067404269,0.398773212581658,368,0.457257087532701,0.00082564927240968,0.27911291308156,0.999999997164408,1.56687443295681,0.499777032229896,0.431108360174939,0.400325043195447,44,"all"
"result.800","fell",3.52589944604962,0.89098670802538,0.981728531130381,747,0.102865094767359,0.000546784927890896,0.954015922988406,0.891141325651962,2.24430144911092,0.889806974355244,1.26957188047608,0.983104098734755,44,"all"
"result.801","heit",0.0604960320935388,0.123157119739715,0.0916636601200618,398,0.787495107339291,0.000327212768260377,0.326118733556218,0.999999986174325,1.11915972311561,0.123051344617702,0.0604684963598661,0.0918702477136605,44,"all"
"result.802","higby",0.0431298523932474,0.090833051612437,0.993342562800353,637,0.86627878999472,0.00016363199872128,0.974272863033248,0.993403855339316,1.13823482965243,0.0835691348224438,0.0386454233433138,0.993417033413983,44,"all"
"result.803","noticed",0.596590526644939,0.580318447518567,0.221409465115586,255,0.482946274308993,0.00125079456931982,0.116705625024288,0.969834746066676,6.97543643257185,0.317842202069297,0.096973436159269,0.626037103079385,44,"all"
"result.804","o'clock",3.41566830036196,0.887903714172808,0.352336707918392,368,0.138461659218901,0.00109231090712481,0.289008950180722,0.955679243796062,0.335448095243604,0.882651338034075,3.12732348055272,0.345705051828668,44,"all"
"result.805","recently",1.30482111331116,0.751523209328357,0.367111728940864,224,0.201501346859989,0.00169837024792436,0.244790050934112,0.751489582331733,0.281884091791861,0.751977630554502,1.02517380217463,0.366074103335645,44,"all"
"result.806","to-day",0.386966016945546,0.472782550433597,0.19743499827341,479,0.428992279035024,0.000629628865251566,0.0668734217326362,0.999999955216573,1.72261723751231,0.47219162533815,0.385977505098817,0.198370735532229,44,"all"
"result.807","weak",0.908887467002679,0.678128951699154,0.767277002570259,441,0.27941829544585,0.000809937734719598,0.594662203926322,0.999999794242452,0.909401822995434,0.678328691190313,0.909681840644217,0.766451744198207,44,"all"
"result.808","asa",0.0712581429189206,0.144420249290585,0.445006130523816,403,0.7980361277487,0.000346625509031594,0.25968447980648,0.99999999115165,0.267883614036876,0.144444506063675,0.0711573583630675,0.444565782856146,43,"all"
"result.809","begin",0.670182591441308,0.613987963761874,0.297241045487928,415,0.410286322058654,0.000780132350343588,0.242174242482557,0.902907317899145,1.64252295811809,0.422845567393775,0.180099125381735,0.413675733962656,43,"all"
"result.810","chose",2.86582792889634,0.871779709048965,0.38846682753308,1,0.377928240930287,0.331646772306716,0.689853017701939,0.939399961749914,5.15604901564136,0.54877591100495,0.11062132754178,0.378033174492483,43,"all"
"result.811","clear",49.9513403569798,0.99165169334485,0.651063886059603,7,0.010550422641737,0.0598201601238574,0.44511339816132,0.917659888835332,4.72902871447129,0.999997442797411,1.397162579515e-07,0.832661704592697,43,"all"
"result.812","drawn",1.59774402741246,0.791284658117935,0.846433193091373,272,0.217322738338817,0.00137671250062163,0.812722810696963,0.893876722043336,2.11278663705765,0.654170193464622,0.322680935645573,0.897649307846437,43,"all"
"result.813","dreadful",1.2060007862634,0.741016876107522,0.759988467098941,182,0.245239980677245,0.00199767793817484,0.816324407011599,0.991300964103682,0.638942239915611,0.738060145048242,1.1721333299095,0.762845014325029,43,"all"
"result.814","eventually",2.81845154614563,0.869867893041917,0.946648384987979,585,0.120720412172276,0.000678215755052622,0.896913847220885,0.870094259842833,2.10172405542519,0.870500310920233,0.724349224208126,0.945294824969104,43,"all"
"result.815","hearing",1.07000420253241,0.717592192307191,0.173071755874535,1,0.55746408073995,0.305441479841885,0.110253862751049,0.828594336239904,1.67207100327801,0.124228895776017,0.0105046089410856,0.244023823918691,43,"all"
"result.816","information",0.713426617795309,0.628576387977791,0.244443543309656,225,0.294514127798624,0.00152275143892243,0.112232119581272,0.999999766155631,1.16919148366822,0.629557183028342,0.714763501254773,0.241407075283374,43,"all"
"result.817","law",0.268777968096664,0.389382731906721,0.696864895140854,615,0.612270564016488,0.000412016653288582,0.690496136453697,0.932848646861454,1.07825179317295,0.30990864103458,0.154459782960564,0.959528454396442,43,"all"
"result.818","living",0.545988789339017,0.564345309883102,0.252624389496871,182,0.481775019311151,0.00169362834133636,0.16377214382263,0.917485683208373,2.22681045495598,0.319894143526926,0.104445584950095,0.534916838176157,43,"all"
"result.819","lonely",0.542199497223758,0.562502919253055,0.546425507461098,189,0.394078214470718,0.0016787071899234,0.396928444411112,0.99999986367342,1.32003829083006,0.563123275183768,0.546837404119069,0.546846971427285,43,"all"
"result.820","moments",1.70901911825249,0.802143532345746,0.886921652440997,108,0.189292397967891,0.00350166665752294,0.925025008909149,0.801892174699588,0.996019801889787,0.801485226310556,0.708772164888541,0.885207861982592,43,"all"
"result.821","obviously",1.46405754830799,0.776387585910628,0.506950003676347,436,0.187362458678397,0.00086993492661894,0.391108813736852,0.77650252252992,0.903246245054191,0.775755642926894,0.558909621950379,0.507289746872386,43,"all"
"result.822","pray",0.0516912879165089,0.10927658554026,0.992485734405078,81,0.849151826358186,0.00142436697996995,0.969059600258335,0.926244414085215,2.56966551944534e-06,0.109313781518809,0.0517297253469065,0.990921635326491,43,"all"
"result.823","returning",1.1395255343141,0.729947215364699,0.332521572561726,200,0.217642119755331,0.00183660740231281,0.207553992737784,0.999999782782345,0.689671248895237,0.729366380901506,1.13653805911399,0.334178168369761,43,"all"
"result.824","stop",0.276822067134209,0.396474692557085,0.943994634714416,82,0.582883773211932,0.00314641355211472,0.841424206930873,0.999997066182623,0.731909589194313,0.396366140851939,0.276778203159209,0.944482164785219,43,"all"
"result.825","visit",58.9609016782998,0.99290086400969,0.32694514598085,32,0.0100976894596599,0.0130979779509845,0.299858135655059,0.899906418768918,3.78324985898797,0.999999486291085,1.19142087205031e-05,0.598825502972623,43,"all"
"result.826","we're",0.481415363206618,0.533186277140231,0.153737912036629,469,0.393594430324836,0.000664738550577195,0.0670375254347571,0.999999994633801,1.48421436131093,0.533783620035986,0.482735461694667,0.153040244905825,43,"all"
"result.827","whose",1.96396642448679,0.823266146350524,0.715542338912603,333,0.155651169008883,0.00115833307165329,0.629219039899975,0.823211579425678,0.526525816567857,0.823056037059334,1.43482906067565,0.71607945588091,43,"all"
"result.828","agreed",1.07820728047633,0.72361081940678,0.13018676673914,468,0.203673310512247,0.000769400660030054,0.05514288760671,0.999999620364678,1.39910924609715,0.72588552785614,1.09516343380245,0.128880173784691,42,"all"
"result.829","beside",1.26693587278323,0.754687695464221,0.468213379715122,853,0.203428270332323,0.000425492228900933,0.33971183542552,0.754324925217294,1.04615516433637,0.754237247517813,0.218287713388488,0.469442417828427,42,"all"
"result.830","completely",1.03305193463231,0.715186576020112,0.78546315151968,2,0.375955174922886,0.160209501467059,0.94533646833808,0.976092610193252,3.54541722953736,0.653765581502598,0.612888607932474,0.846436263665414,42,"all"
"result.831","dress",0.978822832689059,0.703749785957208,0.740231214025878,1,0.475259918218751,0.293843666232051,0.963219605881108,0.860906026648178,1.86121949023043,0.377496847107972,0.0676757964111203,0.950827596441321,42,"all"
"result.832","facts",0.344319883153163,0.455465395394719,0.540425416090622,111,0.516451787568168,0.00246295980910004,0.4375232043361,0.999999734035661,1.12343280960145,0.4550428043773,0.343989358926064,0.542179327104281,42,"all"
"result.833","favor",0.80758951681327,0.662261005044434,0.695826177999043,647,0.330489805799898,0.000513703356250309,0.727618593271706,0.978043624598409,3.42357100279374,0.600579469156563,0.502113715494593,0.775657766770542,42,"all"
"result.834","figure",0.580232289318503,0.584848805295197,0.737930373247908,245,0.371021706669785,0.00129276344387544,0.560890149009328,0.999999890502815,1.32483735156495,0.584320147692278,0.57883444247589,0.73997282628207,42,"all"
"result.835","free",67.3086738382178,0.993922465048125,0.715965276051494,6,0.0364590430353678,0.0673839609906633,0.878166884273439,0.952643787278819,8.29312615760499,0.0165775840236899,7.35905727085643e-07,0.556273034467145,42,"all"
"result.836","he'll",0.215123966090952,0.343366041990302,0.817032247688937,27,0.642036927073241,0.00851878741050879,0.900754012030366,0.987332138975383,1.92472691550508,0.316484278740078,0.179258429612778,0.95953546024743,42,"all"
"result.837","innocent",0.585604966653608,0.587153281154762,0.728606334016963,207,0.351721300794878,0.00154201157811115,0.491366445033687,0.999992273279238,1.64455532259455,0.58819757174582,0.588218105738036,0.724342427668301,42,"all"
"result.838","meeting",0.372272540837134,0.474675299151994,0.479222650393945,1,0.618233997063466,0.245060573485583,0.692016610828706,0.941232794570931,1.99345872437516,0.333625416354272,0.144072582898802,0.850689703311275,42,"all"
"result.839","misery",0.540227982084985,0.566953385518743,0.87300839088024,2,0.495862066727564,0.142660263541163,0.984195866114214,0.933882692302856,1.21145753366413,0.495532147139607,0.320142143717178,0.964406627705726,42,"all"
"result.840","myra",0.0619863611963983,0.130873486812624,0.980478427134206,263,0.802591908533947,0.000487950989206357,0.737933377227559,0.995159036772588,0.197450477320099,0.129759558675946,0.0612482319273766,0.980901161650421,42,"all"
"result.841","news",0.496396186524195,0.546669077560005,0.47629534008788,308,0.389180175181841,0.000997784087126931,0.285658227822735,0.99999765140525,1.73212778038843,0.541919006817148,0.488989461938059,0.493131664678393,42,"all"
"result.842","permitted",1.6691737690103,0.802116728242048,0.672425930953541,273,0.172721972116803,0.00136278067754269,0.572098477332733,0.801975419210434,0.951978153269312,0.801767766641364,0.714716138603196,0.673271971541832,42,"all"
"result.843","placed",17.9140479165011,0.97754130226711,0.916425767446794,460,0.0173939085205033,0.000887259449868222,0.891890388782658,0.533608197985251,8.16261438163414e-06,0.880480408749453,3.00575475130443,0.637670229654209,42,"all"
"result.844","rate",4.23230094991504,0.911343064790753,0.906132442421852,371,0.101652629937868,0.00105188065420423,0.865211025530542,0.89635467286166,0.617650987454095,0.896693702462494,2.95396988162126,0.855869704405868,42,"all"
"result.845","silence",0.398313332467387,0.491756681324052,0.838884760947257,168,0.480240226886578,0.00169773329173622,0.714884801884463,0.999991703205303,1.05078118582467,0.491434258152405,0.397996370788888,0.840307364694085,42,"all"
"result.846","sort",2.96992848241124,0.878219439487359,0.499573960675077,370,0.101654058834768,0.00105355716492551,0.430991951247891,0.877494948561773,0.66272108870536,0.87782700533482,2.29416550171897,0.501084413214644,42,"all"
"result.847","streets",0.421756125206017,0.505945882647119,0.27579768541215,102,0.439023465312009,0.00287652614125763,0.160770404859757,0.99999991259985,1.18079398439965,0.505558199249177,0.42115862803303,0.276680710613899,42,"all"
"result.848","tone",0.858724379315338,0.675857938165123,0.0680782359974621,789,0.232558173822529,0.000444912276636452,0.0198561430645767,0.999999941147936,0.978474333830731,0.675574767258719,0.857504614094424,0.0682566686226217,42,"nbinom+doublenbinom"
"result.849","train",0.249317328614781,0.377004610562303,0.859817470320364,290,0.634039228645363,0.000836008954631427,0.908620768286162,0.999999885952551,1.15078697087746,0.37711954569363,0.249337414179752,0.859161582743067,42,"all"
"result.850","tried",1.03305193463231,0.715186576020112,0.78546315151968,2,0.375955174922886,0.160209501467059,0.94533646833808,0.976092610193252,3.54541722953736,0.653765581502598,0.612888607932474,0.846436263665414,42,"all"
"result.851","trumbull",0.0604402617005115,0.128127691799964,0.978410145054037,176,0.880276489799565,0.000703897697785281,0.972656528188839,0.786399678583004,0.164091072360825,0.0875321545295882,0.0352292988973636,0.979811942094575,42,"all"
"result.852","twenty",0.639045832831438,0.608069139135822,0.907371118438101,546,0.438040420281304,0.000573695627323579,0.710672345472455,0.812923618862855,1.28934578677597,0.28351415985453,0.0455604649494362,0.672789471769444,42,"all"
"result.853","twenty-five",0.244832928323643,0.372858466995879,0.783073416110199,380,0.627499010694641,0.000635013165365893,0.78275989788125,0.914499324706148,0.307858329232766,0.347764126071463,0.203148672200278,0.915104926618226,42,"all"
"result.854","account",0.81343468623807,0.669283013915084,0.455075747461027,318,0.384136243253622,0.00101517082247897,0.303612444674994,0.906211396549695,2.28671253007721,0.375708379687175,0.0967730796842697,0.662970706344803,41,"all"
"result.855","announced",4.75297751053624,0.922033319689761,0.656401239103252,440,0.0798338079974254,0.000878529568172497,0.650359606740196,0.92360179373258,4.85996886231414,0.999286703101754,0.00789437632854148,0.661868593146523,41,"all"
"result.856","anxious",0.709769842575485,0.638498036832412,0.730020107570014,125,0.365829836592258,0.00253816167211696,0.720154283569531,0.912996103904392,0.537609210708311,0.607293235789355,0.541383226006936,0.782809741080086,41,"all"
"result.857","child",0.414521572632319,0.507545371467631,0.908220474088257,185,0.478422893309918,0.0015254321564231,0.966712415524916,0.999320211787853,3.83016639719716,0.50511729283377,0.407523466683509,0.915750079760015,41,"all"
"result.858","deep",0.801484058032321,0.665959367420786,0.547278528580627,239,0.300193937040903,0.00138116822660728,0.428945813667484,0.999994856043052,1.05437545564797,0.665877275806744,0.801035135664682,0.547419318265671,41,"all"
"result.859","desk",0.222374485875497,0.356075412541206,0.552279258473188,695,0.615176855176111,0.00033279125338768,0.667541549618805,0.981756385348192,2.95348916836799,0.290276386812336,0.140999129032595,0.847415109204213,41,"all"
"result.860","due",2.86461484086263,0.876977914518424,0.900102185765424,101,0.121729985083153,0.00372486923523906,0.917507238619041,0.874193433059245,2.67462837346294,0.944032570178393,0.288856492212939,0.900545597193707,41,"all"
"result.861","gay",1.08538174328188,0.729686677395982,0.555952338679344,182,0.300474014409494,0.00185685684098245,0.458724087364037,0.926305262164259,3.14662733417579,0.454320494472195,0.126371997189886,0.732996368198799,41,"all"
"result.862","judge",0.369641162917378,0.478973509288166,0.739092458459123,275,0.450229576936965,0.0010151745699436,0.466280819568583,0.999999844433998,4.35905274610295,0.47864155433694,0.369652483048223,0.740456315539704,41,"all"
"result.863","meantime",2.86461484086263,0.876977914518424,0.900102185765424,101,0.121729985083153,0.00372486923523906,0.917507238619041,0.874193433059245,2.67462837346294,0.944032570178393,0.288856492212939,0.900545597193707,41,"all"
"result.864","ought",4.10788682157701,0.911454556742722,0.212844765535295,792,0.344422530313467,0.000405265931386714,0.79758544848111,0.999653346004639,1.2333079239615,0.642996241043527,0.723039156134268,0.748438164798065,41,"all"
"result.865","ran",2.36941218702676,0.854922576340472,0.469950763137401,163,0.120550458581973,0.00229630491742904,0.383565694129098,0.854854953874369,2.36756855244248,0.931283654539383,7.09669895638226e-05,0.46998682765241,41,"all"
"result.866","sight",1.94948198885953,0.828999054632869,0.857631817794329,213,0.156316898150559,0.0017193252565011,0.787798072815868,0.828864661578446,1.25141853950349,0.828839255000942,0.69507665377299,0.858061841630084,41,"all"
"result.867","sitting",3.9734701367197,0.908092265109371,0.652025366587798,439,0.079834465326482,0.000879273739081888,0.603899146749344,0.90808465023921,2.94534855451907,0.908570214127396,1.03151729437944,0.651088988363226,41,"all"
"result.868","stopped",1.4421182133567,0.782145918312129,0.624660789896523,476,0.188986676068587,0.000754919021555006,0.517037068415147,0.780508758894415,0.972260331051812,0.78003424984091,0.455412227499227,0.631462289626526,41,"all"
"result.869","straw",0.12771220482932,0.241199279747134,0.723100781827291,134,0.773037703704226,0.00135012347693678,0.656536767685049,0.984770563043871,1.43155275961047,0.214577939969895,0.103790978859493,0.927326289470597,41,"all"
"result.870","to-morrow",0.44845822226526,0.527222929823745,0.419767972327879,376,0.401997379264743,0.000782848018620912,0.230519511325309,0.99999998895937,2.40062949059036,0.527145143376717,0.448116276570058,0.419802001012332,41,"all"
"result.871","according",0.820333672205147,0.676648673744658,0.889151050997429,308,0.314651377953813,0.00104373717778843,0.926423406550224,0.981548978343997,1.16759934714129,0.661276311936852,0.722714582926066,0.910248737090905,40,"all"
"result.872","age",0.58347528988813,0.598170238624301,0.547442998496962,195,0.337657013386095,0.00157473662841023,0.338078885797573,0.999999972008482,1.14989020502516,0.660573489468621,0.764431026516831,0.346038647395904,40,"all"
"result.873","albany",1.38401746448439,0.77920477380087,0.291456526131322,252,0.173133624405721,0.00140016921052845,0.185832389285352,0.778757406742038,0.97652084226469,0.778696475911059,0.403483226465453,0.292424661483988,40,"all"
"result.874","comes",0.606405776650675,0.607222648842099,0.290999689698469,491,0.314418687432877,0.000636299225539669,0.137127886925371,0.999999809977777,1.75803218640686,0.607149346064494,0.606096715804965,0.291073185216648,40,"all"
"result.875","corner",0.451741252576395,0.535414576395493,0.64869862143293,716,0.475999461599286,0.000392603452463523,0.692811746607877,0.999999869843168,1.15688504220653,0.659494921105133,0.764836065788792,0.246969979455382,40,"all"
"result.876","die",0.203471096007436,0.34143698413003,0.986158844297098,489,0.637502678469478,0.000460409923681539,0.867263749636898,0.999999086741351,1.51549362461425,0.341694908037388,0.203520524831862,0.988158467580905,40,"all"
"result.877","fair",1.93861377536134,0.831742374013443,0.440037805448284,524,0.136880231013291,0.000691162169466172,0.343453657174164,0.831901149392841,1.87357851110545,0.829643987734697,0.0660745597430898,0.439752474124069,40,"all"
"result.878","followed",29.6594559557361,0.986962032905693,0.360124597770353,107,0.0113714944440488,0.00363827110087307,0.344229235077663,0.968968071825602,12.2370675396093,0.992464876033421,7.2170166036627e-05,0.414538463392359,40,"all"
"result.879","golden",0.0987954741295212,0.201329032064632,0.955635078988927,1,0.824732420623242,0.147188314962776,0.9570785235642,0.927477855948006,0.17746241031784,0.186240345666784,0.0866907254785366,0.894275617106467,40,"all"
"result.880","heavy",0.868899133266543,0.689130953244893,0.738410073733404,183,0.290765605783736,0.00178330368288622,0.6536706148682,0.999999954727959,1.02762007134101,0.689474455765009,0.870889056254492,0.737546640076606,40,"all"
"result.881","invited",0.126353475884613,0.243736741507097,0.18789472215309,252,0.811663752043993,0.000700871994374921,0.0875052576320733,0.848071355923542,0.646823757421839,0.107012628898804,0.0329561218997621,0.962174418872835,40,"all"
"result.882","lying",0.689313854283368,0.637458403092338,0.451172880096218,442,0.489487222387956,0.000681370280737733,0.146643704365272,0.949220128696165,5.74604339042301,0.128778376824607,0.012518644158566,0.62246681531349,40,"all"
"result.883","mere",1.24511504753447,0.760410533731517,0.404961782224819,1,0.429055807791386,0.293581283020957,0.655516456796003,0.954984514843692,4.64880527251527,0.543346381428028,0.195955562663986,0.524525867321722,40,"all"
"result.884","party",0.679966892663725,0.634344898448152,0.83198338258623,346,0.337292577977907,0.000904051883369616,0.71166236492848,0.999999926198578,1.33552685904994,0.634693293934784,0.681404406399845,0.830789211290956,40,"all"
"result.885","peace",0.098478356794385,0.200863326822545,0.564909838559102,454,0.78985784105983,0.000348728597215884,0.607719916768228,0.918600276001489,0.485949499107859,0.152397121148856,0.0627615620735965,0.976735076138773,40,"all"
"result.886","play",0.486140324616554,0.553453935308728,0.338365862513253,233,0.378673244818303,0.00126182961763373,0.181332111121507,0.999999941759293,1.15502425033676,0.659983144000387,0.764981631624825,0.127861498701088,40,"all"
"result.887","region",0.3068675558253,0.439167487886467,0.599613386017831,259,0.593398702957577,0.000967247801391936,0.478524947345049,0.904714168668597,0.986613512455476,0.326337650438846,0.139551387030206,0.958947299927709,40,"all"
"result.888","saturday",0.963625406888959,0.710854068915945,0.393438321037377,228,0.236370495806497,0.00147447784680694,0.250959367783739,0.999998877090447,0.31162594614664,0.710633550933645,0.963150847992673,0.394403231582464,40,"all"
